date,time,open,high,low,close,volume
78,78,2369.774579,2371.506065,2368.178457,2369.842261,1000
79,79,2374.949448,2376.361712,2373.350288,2374.856000,1000
80,80,2379.653104,2380.728332,2378.016044,2379.372188,1000
81,81,2383.188595,2384.160446,2381.949166,2383.054806,1000
82,82,2384.509056,2384.936126,2384.067622,2384.501874,1000
83,83,2384.217048,2384.304848,2384.135982,2384.220415,1000
84,84,2383.574019,2383.716517,2383.284697,2383.500607,1000
85,85,2382.230866,2382.587569,2381.805272,2382.196421,1000
86,86,2382.035602,2382.201671,2382.199248,2382.200459,1000
87,87,2380.129579,2380.881721,2379.752013,2380.316867,1000
88,88,2379.787062,2379.942730,2379.622092,2379.782411,1000
89,89,2376.205872,2377.201671,2374.992056,2376.096863,1000
90,90,2372.367125,2373.377464,2371.049273,2372.213368,1000
91,91,2367.220249,2368.863326,2365.995998,2367.429662,1000
92,92,2360.880166,2362.938025,2359.095501,2361.016763,1000
93,93,2355.359664,2357.086627,2353.723660,2355.405144,1000
94,94,2350.925180,2352.242029,2349.534503,2350.888266,1000
95,95,2345.063668,2346.827116,2343.352264,2345.089690,1000
96,96,2340.195379,2341.577843,2338.572287,2340.075065,1000
97,97,2335.502589,2336.967867,2334.308163,2335.638015,1000
98,98,2334.450734,2334.902510,2334.272280,2334.587395,1000
99,99,2335.549657,2335.894852,2335.291310,2335.593081,1000
100,100,2336.005256,2336.265301,2335.955019,2336.110160,1000
101,101,2338.992936,2339.810517,2338.101860,2338.956188,1000
102,102,2340.567124,2341.225082,2340.177600,2340.701341,1000
103,103,2341.267542,2341.405546,2341.080499,2341.243022,1000
104,104,2340.183142,2340.386793,2339.653156,2340.019974,1000
105,105,2337.232607,2338.060366,2336.382136,2337.221251,1000
106,106,2332.830667,2334.202403,2331.618229,2332.910316,1000
107,107,2326.543937,2328.305361,2324.366204,2326.335782,1000
108,108,2320.862317,2322.630523,2319.459746,2321.045135,1000
109,109,2315.674312,2317.327033,2314.145298,2315.736166,1000
110,110,2313.275279,2314.072892,2312.648274,2313.360583,1000
111,111,2311.136865,2311.673558,2310.228611,2310.951084,1000
112,112,2307.588010,2308.468450,2306.342810,2307.405630,1000
113,113,2305.147549,2305.750508,2304.332869,2305.041688,1000
114,114,2304.659403,2305.004066,2304.971819,2304.987943,1000
115,115,2305.457407,2305.587967,2305.311011,2305.449489,1000
116,116,2307.184246,2307.581937,2306.597461,2307.089699,1000
117,117,2306.804957,2306.837821,2306.621949,2306.729885,1000
118,118,2308.224916,2308.605251,2307.739489,2308.172370,1000
119,119,2311.324209,2312.354955,2310.423497,2311.389226,1000
120,120,2313.583140,2314.012006,2312.801086,2313.406546,1000
121,121,2315.090179,2315.600332,2314.587531,2315.093932,1000
122,122,2316.919504,2317.489359,2316.383439,2316.936399,1000
123,123,2320.842907,2321.940412,2319.629393,2320.784902,1000
124,124,2323.690668,2324.515652,2322.792949,2323.654300,1000
125,125,2325.442986,2326.200795,2325.025109,2325.612952,1000
126,126,2327.083092,2327.639886,2326.704137,2327.172012,1000
127,127,2328.605792,2328.757792,2328.025746,2328.391769,1000
128,128,2330.719075,2331.601395,2330.119425,2330.860410,1000
129,129,2332.768285,2333.464327,2332.262122,2332.863225,1000
130,130,2334.095859,2334.428663,2333.706010,2334.067337,1000
131,131,2333.762553,2333.822086,2333.611895,2333.716991,1000
132,132,2332.039859,2332.555912,2331.561207,2332.058560,1000
133,133,2329.891311,2330.492709,2329.151470,2329.822090,1000
134,134,2328.185848,2328.631989,2327.612435,2328.122212,1000
135,135,2326.005646,2326.748546,2325.571826,2326.160186,1000
136,136,2325.010478,2325.345584,2324.647604,2324.996594,1000
137,137,2322.140319,2322.932746,2321.165335,2322.049041,1000
138,138,2321.126872,2321.376727,2320.800628,2321.088677,1000
139,139,2320.297817,2320.430917,2319.867285,2320.149101,1000
140,140,2320.280674,2320.132273,2320.117849,2320.125061,1000
141,141,2319.988268,2320.244090,2320.189153,2320.216621,1000
142,142,2321.303668,2321.592435,2320.957332,2321.274884,1000
143,143,2321.067544,2321.193410,2321.123578,2321.158494,1000
144,144,2321.129976,2321.113612,2321.075142,2321.094377,1000
145,145,2320.320232,2320.665278,2320.297548,2320.481413,1000
146,146,2321.482083,2321.762448,2321.171105,2321.466776,1000
147,147,2324.136129,2324.833349,2323.278880,2324.056114,1000
148,148,2325.702655,2326.133316,2325.174354,2325.653835,1000
149,149,2327.998889,2328.838228,2327.367913,2328.103070,1000
150,150,2330.016551,2330.405034,2329.342279,2329.873657,1000
151,151,2330.798212,2331.136000,2330.553287,2330.844643,1000
152,152,2333.718468,2334.653708,2332.894828,2333.774268,1000
153,153,2334.114117,2334.293729,2334.053962,2334.173845,1000
154,154,2337.641587,2338.451606,2336.476185,2337.463895,1000
155,155,2339.900877,2340.891082,2339.308618,2340.099850,1000
156,156,2343.596527,2344.726084,2342.589652,2343.657868,1000
157,157,2345.386081,2345.975537,2344.905531,2345.440534,1000
158,158,2347.115452,2347.426393,2346.509613,2346.968003,1000
159,159,2349.618715,2350.320982,2348.772800,2349.546891,1000
160,160,2352.607870,2353.705728,2351.785260,2352.745494,1000
161,161,2357.444159,2358.741072,2355.971798,2357.356435,1000
162,162,2361.434643,2362.635765,2360.197538,2361.416651,1000
163,163,2366.272851,2367.778958,2364.840171,2366.309565,1000
164,164,2369.299283,2370.014644,2368.303816,2369.159230,1000
165,165,2372.650728,2373.808796,2371.661598,2372.735197,1000
166,166,2374.086964,2374.199269,2373.523420,2373.861345,1000
167,167,2373.624886,2373.720523,2373.599826,2373.660175,1000
168,168,2373.053477,2373.229973,2372.861298,2373.045636,1000
169,169,2372.731340,2372.808787,2372.605795,2372.707291,1000
170,170,2367.172182,2368.951262,2365.737007,2367.344134,1000
171,171,2361.642946,2363.475527,2360.165107,2361.820317,1000
172,172,2358.225690,2359.287672,2357.119209,2358.203441,1000
173,173,2353.394262,2354.960699,2352.185106,2353.572902,1000
174,174,2347.939521,2349.715076,2346.413897,2348.064486,1000
175,175,2346.004305,2346.547433,2345.247959,2345.897696,1000
176,176,2343.390774,2344.063725,2342.493004,2343.278365,1000
177,177,2336.828134,2338.740618,2334.858805,2336.799711,1000
178,178,2330.459686,2332.360770,2328.563336,2330.462053,1000
179,179,2321.013493,2323.719761,2317.957707,2320.838734,1000
180,180,2311.753143,2314.494553,2309.071846,2311.783199,1000
181,181,2303.937533,2306.212151,2301.448704,2303.830427,1000
182,182,2296.569846,2298.806517,2294.509888,2296.658203,1000
183,183,2291.573213,2293.003471,2289.875930,2291.439701,1000
184,184,2288.270125,2289.246276,2287.368034,2288.307155,1000
185,185,2285.989644,2286.752317,2285.420523,2286.086420,1000
186,186,2280.432687,2282.276966,2279.017270,2280.647118,1000
187,187,2273.931892,2275.890114,2271.821357,2273.855735,1000
188,188,2269.106225,2270.585576,2267.786694,2269.186135,1000
189,189,2264.855423,2266.138211,2263.529285,2264.833748,1000
190,190,2260.842869,2262.020029,2259.611327,2260.815678,1000
191,191,2257.318853,2258.432457,2256.391892,2257.412175,1000
192,192,2255.630471,2256.224100,2255.206297,2255.715199,1000
193,193,2253.907744,2254.482607,2253.426689,2253.954648,1000
194,194,2251.421844,2252.115113,2250.539682,2251.327398,1000
195,195,2252.349980,2252.609420,2252.017618,2252.313519,1000
196,196,2254.765551,2255.653834,2254.111474,2254.882654,1000
197,197,2259.074996,2260.357515,2257.828843,2259.093179,1000
198,198,2262.032722,2263.023350,2261.208492,2262.115921,1000
199,199,2261.777246,2261.869706,2261.658688,2261.764197,1000
200,200,2262.010191,2261.958639,2261.868894,2261.913767,1000
201,201,2262.634204,2263.248640,2262.632437,2262.940538,1000
202,202,2265.801567,2266.666742,2264.946119,2265.806430,1000
203,203,2269.592251,2270.673709,2268.425846,2269.549777,1000
204,204,2276.612467,2278.619072,2274.428303,2276.523688,1000
205,205,2285.418609,2288.223309,2282.815292,2285.519301,1000
206,206,2295.755937,2298.796719,2292.658174,2295.727446,1000
207,207,2308.416068,2312.326349,2304.648980,2308.487665,1000
208,208,2319.305989,2322.455198,2315.997134,2319.226166,1000
209,209,2327.843708,2330.322298,2325.193772,2327.758035,1000
210,210,2335.375406,2337.355742,2332.920637,2335.138190,1000
211,211,2341.697635,2343.565031,2339.671573,2341.618302,1000
212,212,2348.916648,2350.737710,2346.523911,2348.630810,1000
213,213,2355.698793,2357.910606,2353.622625,2355.766615,1000
214,214,2361.446750,2363.247297,2359.791436,2361.519367,1000
215,215,2368.260651,2370.339201,2366.264018,2368.301609,1000
216,216,2374.528415,2376.308485,2372.609313,2374.458899,1000
217,217,2381.760489,2383.902693,2379.538899,2381.720796,1000
218,218,2389.312599,2391.468951,2386.964364,2389.216658,1000
219,219,2397.412384,2399.713237,2394.862377,2397.287807,1000
220,220,2405.722910,2408.093690,2403.099721,2405.596706,1000
221,221,2410.252832,2411.422114,2408.731539,2410.076826,1000
222,222,2415.685977,2417.522564,2414.082933,2415.802749,1000
223,223,2421.048444,2422.812419,2419.574413,2421.193416,1000
224,224,2422.768045,2423.353045,2422.356030,2422.854537,1000
225,225,2422.076462,2422.329807,2421.880137,2422.104972,1000
226,226,2421.745127,2421.778760,2421.499188,2421.638974,1000
227,227,2423.472615,2424.079130,2422.952568,2423.515849,1000
228,228,2424.165067,2424.435513,2424.011005,2424.223259,1000
229,229,2421.733887,2422.622290,2421.250956,2421.936623,1000
230,230,2421.244868,2421.523549,2421.169547,2421.346548,1000
231,231,2418.513449,2419.269386,2417.490519,2418.379952,1000
232,232,2417.410672,2417.635662,2416.997900,2417.316781,1000
233,233,2417.272567,2417.239026,2417.172382,2417.205704,1000
234,234,2417.025346,2417.291921,2417.252128,2417.272025,1000
235,235,2417.522397,2417.474731,2417.381172,2417.427951,1000
236,236,2419.517617,2420.144621,2418.890357,2419.517489,1000
237,237,2422.152961,2422.888060,2421.331771,2422.109916,1000
238,238,2422.350010,2422.308256,2422.216712,2422.262484,1000
239,239,2422.628374,2422.874365,2422.591937,2422.733151,1000
240,240,2425.473258,2426.118821,2424.555558,2425.337190,1000
241,241,2428.003380,2428.905851,2427.258060,2428.081956,1000
242,242,2427.815758,2427.766367,2427.495898,2427.631132,1000
243,243,2429.089643,2429.555803,2428.667285,2429.111544,1000
244,244,2430.548325,2430.792094,2430.016297,2430.404195,1000
245,245,2430.172485,2430.255889,2430.128777,2430.192333,1000
246,246,2431.369489,2431.908265,2431.116131,2431.512198,1000
247,247,2433.571524,2434.114565,2432.913092,2433.513828,1000
248,248,2436.024084,2437.109209,2435.449078,2436.279144,1000
249,249,2440.776093,2442.052407,2439.385958,2440.719182,1000
250,250,2442.816210,2443.367486,2442.144800,2442.756143,1000
251,251,2444.141709,2444.528366,2443.710242,2444.119304,1000
252,252,2445.099097,2445.444017,2444.832513,2445.138265,1000
253,253,2445.431265,2445.890406,2445.543233,2445.716820,1000
254,254,2448.000669,2448.562785,2447.248811,2447.905798,1000
255,255,2451.515826,2452.872769,2450.578946,2451.725857,1000
256,256,2454.443925,2454.985085,2453.480235,2454.232660,1000
257,257,2454.010501,2454.026936,2453.850617,2453.938777,1000
258,258,2454.142585,2454.135362,2454.044628,2454.089995,1000
259,259,2453.741929,2453.768062,2453.492156,2453.630109,1000
260,260,2452.273135,2452.699124,2451.901446,2452.300285,1000
261,261,2448.949415,2449.994852,2448.020662,2449.007757,1000
262,262,2448.481674,2448.529284,2448.119246,2448.324265,1000
263,263,2450.367340,2450.853151,2449.685617,2450.269384,1000
264,264,2450.195958,2450.192330,2450.126285,2450.159308,1000
265,265,2448.262150,2448.851161,2447.730504,2448.290833,1000
266,266,2446.814774,2447.275639,2446.405842,2446.840740,1000
267,267,2448.468774,2448.950791,2447.976673,2448.463732,1000
268,268,2446.908104,2447.375195,2446.442586,2446.908890,1000
269,269,2443.624675,2444.637489,2442.692418,2443.664953,1000
270,270,2443.876776,2443.858097,2443.768952,2443.813524,1000
271,271,2442.938935,2443.348407,2442.949813,2443.149110,1000
272,272,2441.426883,2441.842339,2440.722860,2441.282599,1000
273,273,2439.589440,2440.166977,2439.211176,2439.689077,1000
274,274,2436.258752,2437.310883,2435.274459,2436.292671,1000
275,275,2432.319855,2433.429090,2430.977535,2432.203312,1000
276,276,2429.249112,2430.050099,2428.206155,2429.128127,1000
277,277,2427.468551,2428.051086,2427.128327,2427.589707,1000
278,278,2426.113981,2426.400174,2425.381084,2425.890629,1000
279,279,2422.190591,2423.216941,2420.927786,2422.072363,1000
280,280,2419.674773,2420.322671,2418.824039,2419.573355,1000
281,281,2416.368909,2417.454551,2415.640056,2416.547304,1000
282,282,2413.570885,2414.428715,2412.614405,2413.521560,1000
283,283,2408.418847,2409.914677,2406.827777,2408.371227,1000
284,284,2404.449510,2405.645511,2403.311880,2404.478695,1000
285,285,2403.849699,2404.009368,2403.607167,2403.808267,1000
286,286,2403.483508,2403.457238,2403.156400,2403.306819,1000
287,287,2405.335967,2405.670225,2404.579105,2405.124665,1000
288,288,2407.456857,2408.087277,2406.719419,2407.403348,1000
289,289,2405.236871,2405.902560,2404.616989,2405.259775,1000
290,290,2399.355638,2401.035866,2397.421859,2399.228863,1000
291,291,2396.826721,2397.634966,2396.269695,2396.952331,1000
292,292,2394.292698,2395.162312,2393.629180,2394.395746,1000
293,293,2390.028080,2391.524613,2389.066653,2390.295633,1000
294,294,2386.666508,2387.717062,2385.509291,2386.613177,1000
295,295,2380.303462,2382.229945,2378.479930,2380.354937,1000
296,296,2375.847503,2377.225196,2374.546159,2375.885678,1000
297,297,2370.519757,2372.074973,2368.813999,2370.444486,1000
298,298,2366.144444,2367.365799,2364.730420,2366.048109,1000
299,299,2361.406702,2362.784715,2359.991457,2361.388086,1000
300,300,2358.377113,2359.291087,2357.495288,2358.393188,1000
301,301,2354.846151,2355.794713,2353.569953,2354.682333,1000
302,302,2349.240965,2350.938136,2347.734030,2349.336083,1000
303,303,2345.471984,2346.477267,2344.029896,2345.253582,1000
304,304,2342.726253,2343.463492,2341.930325,2342.696909,1000
305,305,2342.211434,2342.426287,2342.194354,2342.310321,1000
306,306,2342.967438,2343.191933,2342.784989,2342.988461,1000
307,307,2343.617218,2343.762903,2343.405433,2343.584168,1000
308,308,2345.027998,2345.627234,2344.684037,2345.155636,1000
309,309,2346.227852,2346.507380,2345.883392,2346.195386,1000
310,310,2347.311372,2347.738476,2347.026142,2347.382309,1000
311,311,2348.687877,2349.243836,2348.384468,2348.814152,1000
312,312,2349.100433,2349.254119,2349.051046,2349.152582,1000
313,313,2350.288607,2350.816603,2350.048433,2350.432518,1000
314,314,2351.371978,2351.723591,2351.127614,2351.425603,1000
315,315,2353.611080,2354.304275,2352.975176,2353.639725,1000
316,316,2352.842074,2353.104760,2352.646324,2352.875542,1000
317,317,2350.538392,2351.234800,2349.829451,2350.532126,1000
318,318,2348.145337,2348.882990,2347.470457,2348.176723,1000
319,319,2347.752433,2347.825742,2347.524947,2347.675345,1000
320,320,2346.363349,2346.739244,2345.937198,2346.338221,1000
321,321,2343.807043,2344.560637,2343.038172,2343.799405,1000
322,322,2340.534668,2341.571437,2339.663602,2340.617519,1000
323,323,2338.817990,2339.539046,2338.615076,2339.077061,1000
324,324,2335.973295,2336.951342,2335.130986,2336.041164,1000
325,325,2333.233307,2334.097151,2332.432269,2333.264710,1000
326,326,2331.846909,2332.279507,2331.435412,2331.857460,1000
327,327,2333.719807,2334.089671,2333.059128,2333.574399,1000
328,328,2334.411079,2334.740052,2334.201979,2334.471016,1000
329,329,2335.159690,2335.452770,2334.999596,2335.226183,1000
330,330,2332.223052,2333.096437,2331.272639,2332.184538,1000
331,331,2329.253710,2330.137685,2328.384810,2329.261247,1000
332,332,2328.395393,2328.680873,2328.183536,2328.432205,1000
333,333,2329.312986,2329.762956,2329.148659,2329.455807,1000
334,334,2332.019846,2332.720864,2331.213290,2331.967077,1000
335,335,2335.335820,2336.071336,2334.176077,2335.123707,1000
336,336,2337.149456,2337.649636,2336.483449,2337.066542,1000
337,337,2341.018362,2342.282664,2339.873635,2341.078150,1000
338,338,2346.644132,2348.132016,2344.873487,2346.502751,1000
339,339,2352.710770,2354.527181,2350.819856,2352.673519,1000
340,340,2358.505861,2359.978701,2356.603985,2358.291343,1000
341,341,2364.928351,2366.722241,2362.826948,2364.774594,1000
342,342,2371.051713,2372.842452,2369.115073,2370.978762,1000
343,343,2375.888473,2377.514788,2374.495703,2376.005245,1000
344,344,2379.568644,2380.762060,2378.565308,2379.663684,1000
345,345,2384.144266,2385.312156,2382.703340,2384.007748,1000
346,346,2388.311983,2389.759607,2387.103010,2388.431309,1000
347,347,2391.565486,2392.617109,2390.684200,2391.650654,1000
348,348,2396.254765,2397.862949,2394.993535,2396.428242,1000
349,349,2400.460287,2401.444548,2399.127898,2400.286223,1000
350,350,2406.483566,2408.199080,2404.543435,2406.371258,1000
351,351,2409.624251,2410.593382,2408.643698,2409.618540,1000
352,352,2414.098025,2415.425661,2412.743543,2414.084602,1000
353,353,2417.759640,2418.910580,2416.681890,2417.796235,1000
354,354,2420.250055,2420.951822,2419.494835,2420.223329,1000
355,355,2421.798596,2422.285109,2421.333278,2421.809194,1000
356,356,2422.904544,2423.258299,2422.589363,2422.923831,1000
357,357,2423.071057,2422.916507,2422.910230,2422.913369,1000
358,358,2422.139885,2422.338833,2421.846494,2422.092663,1000
359,359,2421.540841,2421.664129,2421.296879,2421.480504,1000
360,360,2420.644232,2420.902070,2420.406390,2420.654230,1000
361,361,2420.481336,2420.556291,2420.472347,2420.514319,1000
362,362,2419.550124,2419.759068,2419.111916,2419.435492,1000
363,363,2423.755261,2425.173580,2422.523375,2423.848478,1000
364,364,2426.860483,2427.924964,2426.042573,2426.983768,1000
365,365,2431.900354,2433.431634,2430.453360,2431.942497,1000
366,366,2436.890029,2438.359479,2435.395485,2436.877482,1000
367,367,2442.067716,2443.775549,2440.589163,2442.182356,1000
368,368,2445.490476,2446.517676,2444.515709,2445.516692,1000
369,369,2450.315434,2451.608527,2448.794841,2450.201684,1000
370,370,2450.754385,2450.746249,2450.494895,2450.620572,1000
371,371,2448.632611,2449.224723,2448.028977,2448.626850,1000
372,372,2446.415046,2447.031508,2445.664981,2446.348245,1000
373,373,2445.515642,2445.783762,2445.300034,2445.541898,1000
374,374,2447.840610,2448.632347,2447.205453,2447.918900,1000
375,375,2452.289854,2453.635062,2450.995013,2452.315038,1000
376,376,2459.448869,2461.488322,2457.249820,2459.369071,1000
377,377,2464.106219,2465.422591,2462.626626,2464.024608,1000
378,378,2467.377649,2468.399417,2466.379215,2467.389316,1000
379,379,2470.919591,2471.805212,2469.766028,2470.785620,1000
380,380,2474.925531,2476.227041,2473.713981,2474.970511,1000
381,381,2477.966565,2479.123568,2477.205822,2478.164695,1000
382,382,2481.021720,2482.112347,2480.289496,2481.200921,1000
383,383,2483.649382,2484.393432,2482.919405,2483.656418,1000
384,384,2485.902552,2486.640178,2485.262569,2485.951373,1000
385,385,2487.286228,2487.803532,2486.948501,2487.376017,1000
386,386,2488.269231,2488.386683,2487.920165,2488.153424,1000
387,387,2487.166184,2487.467847,2486.880374,2487.174110,1000
388,388,2486.813967,2486.918965,2486.700292,2486.809629,1000
389,389,2487.400691,2487.809628,2487.348035,2487.578832,1000
390,390,2488.591252,2489.104377,2488.400151,2488.752264,1000
391,391,2486.959071,2487.438201,2486.312469,2486.875335,1000
392,392,2485.213810,2485.733033,2484.754377,2485.243705,1000
393,393,2484.579051,2484.904279,2484.613382,2484.758831,1000
394,394,2481.343097,2482.396538,2480.373681,2481.385110,1000
395,395,2477.117211,2478.507389,2476.043691,2477.275540,1000
396,396,2474.915566,2475.495324,2473.970543,2474.732933,1000
397,397,2471.608607,2472.651117,2470.868234,2471.759675,1000
398,398,2470.304568,2470.686948,2469.767874,2470.227411,1000
399,399,2467.661376,2468.381261,2466.800053,2467.590657,1000
400,400,2465.249262,2465.887999,2464.429605,2465.158802,1000
401,401,2462.043718,2463.106901,2461.349623,2462.228262,1000
402,402,2461.690920,2461.813742,2461.458501,2461.636121,1000
403,403,2459.148468,2459.806058,2458.238623,2459.022340,1000
404,404,2458.570002,2458.622499,2458.279835,2458.451167,1000
405,405,2457.757109,2458.015437,2457.642023,2457.828730,1000
406,406,2459.818762,2460.454394,2459.242166,2459.848280,1000
407,407,2460.685947,2460.982298,2460.458833,2460.720566,1000
408,408,2461.431249,2461.701508,2461.248712,2461.475110,1000
409,409,2463.384553,2464.122284,2462.900123,2463.511204,1000
410,410,2465.910636,2466.827836,2465.296473,2466.062155,1000
411,411,2468.795944,2469.402146,2467.859994,2468.631070,1000
412,412,2471.831112,2472.667493,2470.803628,2471.735560,1000
413,413,2474.412351,2475.206512,2473.603869,2474.405191,1000
414,414,2476.262140,2476.953464,2475.776980,2476.365222,1000
415,415,2477.607397,2477.892792,2477.187631,2477.540212,1000
416,416,2479.464987,2480.088605,2478.912066,2479.500335,1000
417,417,2479.227981,2479.174900,2478.895994,2479.035447,1000
418,418,2479.342614,2479.588478,2479.333216,2479.460847,1000
419,419,2480.715594,2481.041898,2480.312044,2480.676971,1000
420,420,2482.264376,2482.591146,2481.707479,2482.149313,1000
421,421,2480.590135,2481.086074,2480.175124,2480.630599,1000
422,422,2482.208798,2482.331775,2481.546458,2481.939117,1000
423,423,2485.743339,2486.834151,2484.573587,2485.703869,1000
424,424,2488.859349,2489.742348,2487.877539,2488.809944,1000
425,425,2493.013094,2493.891974,2491.545006,2492.718490,1000
426,426,2496.328460,2497.405203,2495.240902,2496.323053,1000
427,427,2501.225756,2502.840819,2499.830298,2501.335559,1000
428,428,2507.071787,2508.820776,2505.363005,2507.091891,1000
429,429,2511.940336,2513.522545,2510.552301,2512.037423,1000
430,430,2517.817176,2519.478174,2516.040976,2517.759575,1000
431,431,2523.854558,2525.728548,2522.047121,2523.887835,1000
432,432,2532.449992,2535.108455,2529.922908,2532.515682,1000
433,433,2541.712992,2544.473719,2538.946930,2541.710324,1000
434,434,2547.484545,2549.566150,2545.937073,2547.751612,1000
435,435,2556.204370,2558.759042,2553.672208,2556.215625,1000
436,436,2563.643334,2565.780197,2561.360900,2563.570548,1000
437,437,2569.879012,2571.707263,2567.948334,2569.827799,1000
438,438,2576.933375,2578.827002,2574.669227,2576.748114,1000
439,439,2580.928985,2582.406568,2579.793279,2581.099924,1000
440,440,2582.373744,2582.711313,2581.967457,2582.339385,1000
441,441,2578.820039,2579.793061,2577.612693,2578.702877,1000
442,442,2576.688506,2577.177299,2575.870450,2576.523875,1000
443,443,2574.428208,2575.004116,2573.702250,2574.353183,1000
444,444,2572.139214,2572.923377,2571.698523,2572.310950,1000
445,445,2569.616635,2570.356608,2568.682757,2569.519683,1000
446,446,2568.715301,2569.071849,2568.688061,2568.879955,1000
447,447,2569.612196,2569.746361,2569.346441,2569.546401,1000
448,448,2573.645041,2574.631834,2572.283338,2573.457586,1000
449,449,2577.968672,2579.474879,2576.695748,2578.085313,1000
