date,time,open,high,low,close,volume
100,100,0.611597,0.612111,0.611073,0.611592,1000
101,101,0.613129,0.613585,0.612664,0.613125,1000
102,102,0.614856,0.615327,0.614309,0.614818,1000
103,103,0.616715,0.617145,0.616070,0.616607,1000
104,104,0.618640,0.619238,0.618022,0.618630,1000
105,105,0.621024,0.621715,0.620289,0.621002,1000
106,106,0.623081,0.623725,0.622467,0.623096,1000
107,107,0.624876,0.625446,0.624360,0.624903,1000
108,108,0.626155,0.626556,0.625792,0.626174,1000
109,109,0.627455,0.627825,0.627063,0.627444,1000
110,110,0.628083,0.628240,0.627872,0.628056,1000
111,111,0.628695,0.628878,0.628499,0.628688,1000
112,112,0.629443,0.629606,0.629182,0.629394,1000
113,113,0.629721,0.629804,0.629615,0.629710,1000
114,114,0.629987,0.630064,0.629900,0.629982,1000
115,115,0.629632,0.629759,0.629569,0.629664,1000
116,116,0.629442,0.629501,0.629362,0.629431,1000
117,117,0.628695,0.628919,0.628479,0.628699,1000
118,118,0.628267,0.628374,0.628095,0.628235,1000
119,119,0.627934,0.627998,0.627795,0.627897,1000
120,120,0.627393,0.627589,0.627325,0.627457,1000
121,121,0.627080,0.627182,0.626947,0.627064,1000
122,122,0.626404,0.626622,0.626244,0.626433,1000
123,123,0.625655,0.625883,0.625412,0.625647,1000
124,124,0.624713,0.624961,0.624373,0.624667,1000
125,125,0.623477,0.623805,0.623068,0.623437,1000
126,126,0.622576,0.622812,0.622277,0.622544,1000
127,127,0.621740,0.622013,0.621559,0.621786,1000
128,128,0.620926,0.621172,0.620645,0.620908,1000
129,129,0.620235,0.620445,0.620047,0.620246,1000
130,130,0.620073,0.620127,0.620025,0.620076,1000
131,131,0.619914,0.619977,0.619893,0.619935,1000
132,132,0.620511,0.620642,0.620315,0.620479,1000
133,133,0.621444,0.621682,0.621127,0.621404,1000
134,134,0.621699,0.621840,0.621639,0.621739,1000
135,135,0.622431,0.622622,0.622215,0.622418,1000
136,136,0.622757,0.622909,0.622682,0.622796,1000
137,137,0.622646,0.622698,0.622615,0.622656,1000
138,138,0.622966,0.623097,0.622894,0.622996,1000
139,139,0.623049,0.623019,0.623008,0.623013,1000
140,140,0.623010,0.622985,0.622961,0.622973,1000
141,141,0.622408,0.622604,0.622288,0.622446,1000
142,142,0.621532,0.621825,0.621294,0.621559,1000
143,143,0.620291,0.620712,0.619986,0.620349,1000
144,144,0.619441,0.619726,0.619193,0.619460,1000
145,145,0.619272,0.619310,0.619182,0.619246,1000
146,146,0.619168,0.619180,0.619124,0.619152,1000
147,147,0.618780,0.618905,0.618694,0.618800,1000
148,148,0.618914,0.618948,0.618880,0.618914,1000
149,149,0.619222,0.619319,0.619132,0.619225,1000
150,150,0.619446,0.619538,0.619394,0.619466,1000
151,151,0.619768,0.619832,0.619663,0.619748,1000
152,152,0.620242,0.620349,0.620072,0.620210,1000
153,153,0.621636,0.622053,0.621202,0.621627,1000
154,154,0.622945,0.623322,0.622539,0.622931,1000
155,155,0.623458,0.623677,0.623333,0.623505,1000
156,156,0.623943,0.624079,0.623814,0.623947,1000
157,157,0.624868,0.625114,0.624575,0.624844,1000
158,158,0.625273,0.625435,0.625162,0.625299,1000
159,159,0.626703,0.627147,0.626293,0.626720,1000
160,160,0.628194,0.628586,0.627724,0.628155,1000
161,161,0.628525,0.628678,0.628437,0.628557,1000
162,162,0.629005,0.629126,0.628863,0.628994,1000
163,163,0.629390,0.629550,0.629293,0.629421,1000
164,164,0.630438,0.630718,0.630119,0.630419,1000
165,165,0.631498,0.631792,0.631158,0.631475,1000
166,166,0.632304,0.632470,0.632010,0.632240,1000
167,167,0.632147,0.632168,0.632106,0.632137,1000
168,168,0.631974,0.632055,0.631985,0.632020,1000
169,169,0.631939,0.631935,0.631863,0.631899,1000
170,170,0.631640,0.631723,0.631572,0.631648,1000
171,171,0.632006,0.632120,0.631902,0.632011,1000
172,172,0.632024,0.632108,0.632063,0.632086,1000
173,173,0.632342,0.632411,0.632261,0.632336,1000
174,174,0.632520,0.632602,0.632479,0.632541,1000
175,175,0.632158,0.632288,0.632071,0.632179,1000
176,176,0.631398,0.631677,0.631247,0.631462,1000
177,177,0.631051,0.631184,0.630946,0.631065,1000
178,178,0.631298,0.631407,0.631249,0.631328,1000
179,179,0.631461,0.631442,0.631389,0.631416,1000
180,180,0.632430,0.632778,0.632149,0.632464,1000
181,181,0.633974,0.634517,0.633569,0.634043,1000
182,182,0.635012,0.635268,0.634702,0.634985,1000
183,183,0.636379,0.636813,0.635968,0.636391,1000
184,184,0.637250,0.637433,0.636952,0.637193,1000
185,185,0.637893,0.638086,0.637674,0.637880,1000
186,186,0.637870,0.637884,0.637882,0.637883,1000
187,187,0.637887,0.637851,0.637824,0.637838,1000
188,188,0.638029,0.638066,0.637960,0.638013,1000
189,189,0.638449,0.638550,0.638302,0.638426,1000
190,190,0.639227,0.639430,0.638966,0.639198,1000
191,191,0.640023,0.640213,0.639744,0.639979,1000
192,192,0.640048,0.640034,0.640009,0.640021,1000
193,193,0.640070,0.640144,0.640087,0.640115,1000
194,194,0.640316,0.640393,0.640265,0.640329,1000
195,195,0.640777,0.640893,0.640633,0.640763,1000
196,196,0.640869,0.641027,0.640905,0.640966,1000
197,197,0.641290,0.641370,0.641183,0.641277,1000
198,198,0.642212,0.642467,0.641917,0.642192,1000
199,199,0.643051,0.643321,0.642799,0.643060,1000
200,200,0.644259,0.644638,0.643909,0.644274,1000
201,201,0.644940,0.645123,0.644731,0.644927,1000
202,202,0.645315,0.645442,0.645204,0.645323,1000
203,203,0.646327,0.646562,0.645990,0.646276,1000
204,204,0.647584,0.647961,0.647183,0.647572,1000
205,205,0.648463,0.648764,0.648213,0.648488,1000
206,206,0.649690,0.650027,0.649316,0.649672,1000
207,207,0.650752,0.651111,0.650446,0.650779,1000
208,208,0.651591,0.651884,0.651374,0.651629,1000
209,209,0.651536,0.651548,0.651479,0.651514,1000
210,210,0.651302,0.651329,0.651171,0.651250,1000
211,211,0.650997,0.651084,0.650942,0.651013,1000
212,212,0.650567,0.650694,0.650420,0.650557,1000
213,213,0.649869,0.650111,0.649728,0.649919,1000
214,214,0.649389,0.649550,0.649233,0.649391,1000
215,215,0.648655,0.648904,0.648486,0.648695,1000
216,216,0.647714,0.647951,0.647314,0.647632,1000
217,217,0.646445,0.646783,0.646057,0.646420,1000
218,218,0.645609,0.645868,0.645394,0.645631,1000
219,219,0.644505,0.644835,0.644154,0.644495,1000
220,220,0.644096,0.644219,0.643983,0.644101,1000
221,221,0.643112,0.643393,0.642788,0.643091,1000
222,222,0.643028,0.643068,0.643048,0.643058,1000
223,223,0.642143,0.642384,0.641806,0.642095,1000
224,224,0.640920,0.641268,0.640559,0.640913,1000
225,225,0.639855,0.640154,0.639504,0.639829,1000
226,226,0.638669,0.639014,0.638316,0.638665,1000
227,227,0.637801,0.638058,0.637538,0.637798,1000
228,228,0.637352,0.637535,0.637309,0.637422,1000
229,229,0.637194,0.637249,0.637100,0.637174,1000
230,230,0.637124,0.637083,0.637005,0.637044,1000
231,231,0.636890,0.636968,0.636902,0.636935,1000
232,232,0.636479,0.636626,0.636361,0.636494,1000
233,233,0.636721,0.636845,0.636683,0.636764,1000
234,234,0.637432,0.637590,0.637209,0.637399,1000
235,235,0.638412,0.638728,0.638114,0.638421,1000
236,236,0.639339,0.639557,0.639032,0.639294,1000
237,237,0.639868,0.640005,0.639677,0.639841,1000
238,238,0.640604,0.640881,0.640401,0.640641,1000
239,239,0.641604,0.641944,0.641342,0.641643,1000
240,240,0.642421,0.642641,0.642180,0.642411,1000
241,241,0.643582,0.643948,0.643238,0.643593,1000
242,242,0.644679,0.644994,0.644347,0.644671,1000
243,243,0.645662,0.645957,0.645363,0.645660,1000
244,244,0.646302,0.646516,0.646121,0.646318,1000
245,245,0.646645,0.646703,0.646525,0.646614,1000
246,246,0.646431,0.646507,0.646415,0.646461,1000
247,247,0.646159,0.646245,0.646061,0.646153,1000
248,248,0.645838,0.645933,0.645744,0.645838,1000
249,249,0.645671,0.645721,0.645622,0.645672,1000
250,250,0.645418,0.645524,0.645397,0.645461,1000
251,251,0.645133,0.645240,0.645051,0.645145,1000
252,252,0.644579,0.644743,0.644397,0.644570,1000
253,253,0.643865,0.644096,0.643689,0.643892,1000
254,254,0.643130,0.643374,0.642930,0.643152,1000
255,255,0.641686,0.642148,0.641289,0.641719,1000
256,256,0.640432,0.640816,0.640043,0.640430,1000
257,257,0.638872,0.639339,0.638406,0.638873,1000
258,258,0.637476,0.637887,0.637044,0.637466,1000
259,259,0.635908,0.636382,0.635456,0.635919,1000
260,260,0.633764,0.634409,0.633119,0.633764,1000
261,261,0.631837,0.632420,0.631270,0.631845,1000
262,262,0.629990,0.630547,0.629437,0.629992,1000
263,263,0.627955,0.628587,0.627385,0.627986,1000
264,264,0.625833,0.626447,0.625132,0.625789,1000
265,265,0.623948,0.624539,0.623470,0.624005,1000
266,266,0.622354,0.622826,0.621818,0.622322,1000
267,267,0.620988,0.621374,0.620563,0.620969,1000
268,268,0.619369,0.619878,0.618944,0.619411,1000
269,269,0.618386,0.618685,0.618064,0.618375,1000
270,270,0.617130,0.617498,0.616748,0.617123,1000
271,271,0.615526,0.616003,0.615045,0.615524,1000
272,272,0.613989,0.614443,0.613519,0.613981,1000
273,273,0.613476,0.613618,0.613306,0.613462,1000
274,274,0.614056,0.614296,0.613911,0.614103,1000
275,275,0.614549,0.614738,0.614445,0.614592,1000
276,276,0.615641,0.615899,0.615295,0.615597,1000
277,277,0.616546,0.616868,0.616281,0.616575,1000
278,278,0.617365,0.617515,0.617081,0.617298,1000
279,279,0.617622,0.617727,0.617529,0.617628,1000
280,280,0.617855,0.617910,0.617780,0.617845,1000
281,281,0.617595,0.617627,0.617440,0.617534,1000
282,282,0.616896,0.617102,0.616733,0.616918,1000
283,283,0.616327,0.616481,0.616107,0.616294,1000
284,284,0.615828,0.615971,0.615695,0.615833,1000
285,285,0.615047,0.615287,0.614819,0.615053,1000
286,286,0.614240,0.614510,0.614045,0.614277,1000
287,287,0.613972,0.614035,0.613827,0.613931,1000
288,288,0.613705,0.613802,0.613692,0.613747,1000
289,289,0.613241,0.613397,0.613098,0.613248,1000
290,290,0.613052,0.613122,0.613015,0.613068,1000
291,291,0.612558,0.612717,0.612416,0.612567,1000
292,292,0.611530,0.611814,0.611170,0.611492,1000
293,293,0.610935,0.611109,0.610781,0.610945,1000
294,294,0.610974,0.610995,0.610972,0.610983,1000
295,295,0.610570,0.610689,0.610438,0.610564,1000
296,296,0.610045,0.610209,0.609905,0.610057,1000
297,297,0.609365,0.609566,0.609145,0.609355,1000
298,298,0.608614,0.608827,0.608375,0.608601,1000
299,299,0.607949,0.608140,0.607745,0.607943,1000
300,300,0.607226,0.607416,0.606965,0.607190,1000
301,301,0.606533,0.606742,0.606359,0.606550,1000
302,302,0.605378,0.605723,0.605014,0.605368,1000
303,303,0.604636,0.604844,0.604395,0.604620,1000
304,304,0.603972,0.604160,0.603766,0.603963,1000
305,305,0.603442,0.603599,0.603288,0.603444,1000
306,306,0.603465,0.603495,0.603471,0.603483,1000
307,307,0.603287,0.603312,0.603166,0.603239,1000
308,308,0.602981,0.603084,0.602950,0.603017,1000
309,309,0.602625,0.602766,0.602551,0.602659,1000
310,310,0.601938,0.602141,0.601698,0.601919,1000
311,311,0.601268,0.601468,0.601081,0.601275,1000
312,312,0.600617,0.600817,0.600424,0.600620,1000
313,313,0.599994,0.600183,0.599809,0.599996,1000
314,314,0.599458,0.599589,0.599241,0.599415,1000
315,315,0.598555,0.598795,0.598263,0.598529,1000
316,316,0.597607,0.597900,0.597361,0.597630,1000
317,317,0.597109,0.597261,0.596944,0.597103,1000
318,318,0.596751,0.596841,0.596617,0.596729,1000
319,319,0.596531,0.596644,0.596572,0.596608,1000
320,320,0.596593,0.596596,0.596586,0.596591,1000
321,321,0.596452,0.596472,0.596370,0.596421,1000
322,322,0.596614,0.596720,0.596582,0.596651,1000
323,323,0.596650,0.596646,0.596641,0.596644,1000
324,324,0.597156,0.597293,0.596993,0.597143,1000
325,325,0.597337,0.597451,0.597309,0.597380,1000
326,326,0.597827,0.597934,0.597678,0.597806,1000
327,327,0.598075,0.598098,0.597963,0.598031,1000
328,328,0.598732,0.598987,0.598546,0.598767,1000
329,329,0.599282,0.599339,0.599075,0.599207,1000
330,330,0.599559,0.599649,0.599445,0.599547,1000
331,331,0.599987,0.600173,0.599884,0.600029,1000
332,332,0.600275,0.600309,0.600180,0.600244,1000
333,333,0.600841,0.600995,0.600648,0.600822,1000
334,334,0.601420,0.601602,0.601242,0.601422,1000
335,335,0.602328,0.602550,0.602029,0.602289,1000
336,336,0.602702,0.602812,0.602571,0.602691,1000
337,337,0.602777,0.602723,0.602708,0.602715,1000
338,338,0.603037,0.603008,0.602873,0.602941,1000
339,339,0.602562,0.602687,0.602469,0.602578,1000
340,340,0.603185,0.603414,0.603028,0.603221,1000
341,341,0.603606,0.603710,0.603484,0.603597,1000
342,342,0.603837,0.603894,0.603757,0.603826,1000
343,343,0.604275,0.604435,0.604154,0.604295,1000
344,344,0.604908,0.605063,0.604708,0.604886,1000
345,345,0.604820,0.604859,0.604836,0.604847,1000
346,346,0.605301,0.605393,0.605141,0.605267,1000
347,347,0.605393,0.605401,0.605339,0.605370,1000
348,348,0.605654,0.605768,0.605584,0.605676,1000
349,349,0.605918,0.605991,0.605845,0.605918,1000
350,350,0.606273,0.606401,0.606178,0.606289,1000
351,351,0.606838,0.607036,0.606691,0.606864,1000
352,352,0.607693,0.607990,0.607470,0.607730,1000
353,353,0.607958,0.608059,0.607907,0.607983,1000
354,354,0.608180,0.608242,0.608123,0.608182,1000
355,355,0.608404,0.608434,0.608318,0.608376,1000
356,356,0.608530,0.608555,0.608472,0.608513,1000
357,357,0.608187,0.608254,0.608032,0.608143,1000
358,358,0.607659,0.607792,0.607491,0.607641,1000
359,359,0.606986,0.607157,0.606742,0.606949,1000
360,360,0.606028,0.606252,0.605655,0.605954,1000
361,361,0.604985,0.605275,0.604694,0.604985,1000
362,362,0.603889,0.604238,0.603599,0.603918,1000
363,363,0.602710,0.603086,0.602374,0.602730,1000
364,364,0.601430,0.601825,0.601052,0.601439,1000
365,365,0.600104,0.600470,0.599642,0.600056,1000
366,366,0.599052,0.599329,0.598706,0.599017,1000
367,367,0.598270,0.598480,0.598020,0.598250,1000
368,368,0.597673,0.597877,0.597557,0.597717,1000
369,369,0.597609,0.597636,0.597566,0.597601,1000
370,370,0.597874,0.598003,0.597817,0.597910,1000
371,371,0.598201,0.598254,0.598095,0.598175,1000
372,372,0.597716,0.597872,0.597612,0.597742,1000
373,373,0.597350,0.597480,0.597255,0.597367,1000
374,374,0.597116,0.597182,0.597023,0.597102,1000
375,375,0.597415,0.597542,0.597339,0.597441,1000
376,376,0.597074,0.597167,0.596932,0.597049,1000
377,377,0.596948,0.596980,0.596920,0.596950,1000
378,378,0.596499,0.596632,0.596360,0.596496,1000
379,379,0.596419,0.596438,0.596389,0.596414,1000
380,380,0.596384,0.596399,0.596386,0.596392,1000
381,381,0.596647,0.596772,0.596597,0.596684,1000
382,382,0.597671,0.597924,0.597351,0.597637,1000
383,383,0.598270,0.598447,0.598073,0.598260,1000
384,384,0.598506,0.598596,0.598441,0.598519,1000
385,385,0.598863,0.598915,0.598732,0.598824,1000
386,386,0.599096,0.599165,0.599007,0.599086,1000
387,387,0.599887,0.600080,0.599621,0.599850,1000
388,388,0.600598,0.600832,0.600379,0.600605,1000
389,389,0.601501,0.601727,0.601209,0.601468,1000
390,390,0.602098,0.602275,0.601902,0.602088,1000
391,391,0.602876,0.603108,0.602637,0.602873,1000
392,392,0.603709,0.603993,0.603475,0.603734,1000
393,393,0.604568,0.604847,0.604333,0.604590,1000
394,394,0.605344,0.605558,0.605111,0.605335,1000
395,395,0.606267,0.606584,0.606007,0.606295,1000
396,396,0.606903,0.607093,0.606725,0.606909,1000
397,397,0.606959,0.606989,0.606952,0.606970,1000
398,398,0.607324,0.607415,0.607210,0.607313,1000
399,399,0.607684,0.607754,0.607550,0.607652,1000
400,400,0.607626,0.607690,0.607672,0.607681,1000
401,401,0.607385,0.607450,0.607253,0.607351,1000
402,402,0.607738,0.607859,0.607625,0.607742,1000
403,403,0.607931,0.607984,0.607872,0.607928,1000
404,404,0.607735,0.607782,0.607657,0.607720,1000
405,405,0.607815,0.607819,0.607773,0.607796,1000
406,406,0.607895,0.607963,0.607886,0.607924,1000
407,407,0.608168,0.608283,0.608117,0.608200,1000
408,408,0.608317,0.608306,0.608257,0.608281,1000
409,409,0.608226,0.608238,0.608201,0.608220,1000
410,410,0.607444,0.607675,0.607209,0.607442,1000
411,411,0.607083,0.607187,0.606968,0.607077,1000
412,412,0.606957,0.607037,0.607003,0.607020,1000
413,413,0.607218,0.607331,0.607187,0.607259,1000
414,414,0.607958,0.608171,0.607750,0.607961,1000
415,415,0.609185,0.609567,0.608825,0.609196,1000
416,416,0.610763,0.611197,0.610272,0.610735,1000
417,417,0.612206,0.612694,0.611789,0.612241,1000
418,418,0.613586,0.614017,0.613197,0.613607,1000
419,419,0.614516,0.614848,0.614275,0.614561,1000
420,420,0.615079,0.615267,0.614941,0.615104,1000
421,421,0.615469,0.615594,0.615368,0.615481,1000
422,422,0.615982,0.616152,0.615842,0.615997,1000
423,423,0.616451,0.616474,0.616254,0.616364,1000
424,424,0.617070,0.617255,0.616844,0.617049,1000
425,425,0.617751,0.617850,0.617480,0.617665,1000
426,426,0.618423,0.618607,0.618172,0.618389,1000
427,427,0.618865,0.619014,0.618726,0.618870,1000
428,428,0.618830,0.618916,0.618895,0.618905,1000
429,429,0.618582,0.618673,0.618474,0.618574,1000
430,430,0.618242,0.618315,0.618094,0.618205,1000
431,431,0.617645,0.617803,0.617460,0.617632,1000
432,432,0.617330,0.617423,0.617244,0.617334,1000
433,433,0.617050,0.617145,0.616984,0.617064,1000
434,434,0.616386,0.616597,0.616196,0.616397,1000
435,435,0.616192,0.616273,0.616166,0.616219,1000
436,436,0.616328,0.616369,0.616300,0.616335,1000
437,437,0.616092,0.616211,0.616106,0.616158,1000
438,438,0.616083,0.616083,0.616019,0.616051,1000
439,439,0.615968,0.615972,0.615905,0.615939,1000
440,440,0.615423,0.615578,0.615269,0.615424,1000
441,441,0.614898,0.615045,0.614721,0.614883,1000
442,442,0.614046,0.614287,0.613776,0.614031,1000
443,443,0.613284,0.613490,0.613026,0.613258,1000
444,444,0.611707,0.612169,0.611237,0.611703,1000
445,445,0.609832,0.610407,0.609299,0.609853,1000
446,446,0.608332,0.608812,0.607921,0.608367,1000
447,447,0.607185,0.607553,0.606856,0.607204,1000
448,448,0.605702,0.606157,0.605260,0.605708,1000
449,449,0.604512,0.604838,0.604093,0.604466,1000
450,450,0.603191,0.603566,0.602797,0.603182,1000
451,451,0.602593,0.602763,0.602405,0.602584,1000
452,452,0.601503,0.601868,0.601255,0.601562,1000
453,453,0.600885,0.601100,0.600704,0.600902,1000
454,454,0.601163,0.601207,0.601066,0.601137,1000
455,455,0.601591,0.601716,0.601448,0.601582,1000
456,456,0.602527,0.602794,0.602234,0.602514,1000
457,457,0.603548,0.603856,0.603236,0.603546,1000
458,458,0.604531,0.604821,0.604232,0.604527,1000
459,459,0.605456,0.605732,0.605175,0.605454,1000
460,460,0.605948,0.606144,0.605826,0.605985,1000
461,461,0.607222,0.607628,0.606869,0.607249,1000
462,462,0.608170,0.608443,0.607892,0.608167,1000
463,463,0.609336,0.609701,0.608993,0.609347,1000
464,464,0.610030,0.610212,0.609813,0.610013,1000
465,465,0.611021,0.611347,0.610731,0.611039,1000
466,466,0.612217,0.612524,0.611838,0.612181,1000
467,467,0.613369,0.613721,0.613009,0.613365,1000
468,468,0.614315,0.614588,0.614023,0.614306,1000
469,469,0.615078,0.615309,0.614846,0.615078,1000
470,470,0.615518,0.615613,0.615366,0.615489,1000
471,471,0.615844,0.615887,0.615703,0.615795,1000
472,472,0.616207,0.616387,0.616114,0.616251,1000
473,473,0.616985,0.617189,0.616756,0.616972,1000
474,474,0.617554,0.617688,0.617358,0.617523,1000
475,475,0.618142,0.618343,0.617964,0.618153,1000
476,476,0.618914,0.619168,0.618700,0.618934,1000
477,477,0.620171,0.620552,0.619805,0.620178,1000
478,478,0.621226,0.621505,0.620893,0.621199,1000
479,479,0.622012,0.622259,0.621770,0.622014,1000
480,480,0.622083,0.622092,0.622056,0.622074,1000
481,481,0.622713,0.622847,0.622490,0.622668,1000
482,482,0.623490,0.623748,0.623250,0.623499,1000
483,483,0.623723,0.623747,0.623632,0.623689,1000
484,484,0.623408,0.623513,0.623362,0.623438,1000
485,485,0.623270,0.623324,0.623227,0.623276,1000
486,486,0.623284,0.623248,0.623224,0.623236,1000
487,487,0.623444,0.623441,0.623346,0.623393,1000
488,488,0.623968,0.624098,0.623773,0.623936,1000
489,489,0.624208,0.624273,0.624117,0.624195,1000
490,490,0.624079,0.624117,0.624050,0.624084,1000
491,491,0.623955,0.623975,0.623882,0.623929,1000
492,492,0.623423,0.623564,0.623252,0.623408,1000
493,493,0.623344,0.623342,0.623286,0.623314,1000
494,494,0.623363,0.623368,0.623343,0.623355,1000
495,495,0.623379,0.623446,0.623404,0.623425,1000
496,496,0.623323,0.623383,0.623348,0.623366,1000
497,497,0.622972,0.623087,0.622849,0.622968,1000
498,498,0.622890,0.622875,0.622795,0.622835,1000
499,499,0.622806,0.622818,0.622803,0.622810,1000
500,500,0.622715,0.622753,0.622704,0.622728,1000
501,501,0.623197,0.623333,0.623054,0.623193,1000
502,502,0.623325,0.623403,0.623306,0.623355,1000
503,503,0.624228,0.624482,0.623961,0.624222,1000
504,504,0.625199,0.625500,0.624910,0.625205,1000
505,505,0.626754,0.627267,0.626314,0.626791,1000
506,506,0.627615,0.627858,0.627365,0.627612,1000
507,507,0.628791,0.629149,0.628439,0.628794,1000
508,508,0.630154,0.630543,0.629735,0.630139,1000
509,509,0.631049,0.631376,0.630805,0.631090,1000
510,510,0.631925,0.632183,0.631678,0.631931,1000
511,511,0.632772,0.632958,0.632484,0.632721,1000
512,512,0.632691,0.632699,0.632680,0.632690,1000
513,513,0.633185,0.633378,0.633060,0.633219,1000
514,514,0.633326,0.633398,0.633315,0.633357,1000
515,515,0.633553,0.633602,0.633489,0.633545,1000
516,516,0.633580,0.633671,0.633613,0.633642,1000
