date,time,open,high,low,close,volume
72,72,0.592364,0.592463,0.592326,0.592395,1000
73,73,0.591557,0.591851,0.591385,0.591618,1000
74,74,0.590404,0.590758,0.590023,0.590390,1000
75,75,0.589200,0.589552,0.588834,0.589193,1000
76,76,0.588374,0.588605,0.588102,0.588353,1000
77,77,0.588216,0.588265,0.588189,0.588227,1000
78,78,0.588681,0.588811,0.588542,0.588676,1000
79,79,0.589065,0.589152,0.588932,0.589042,1000
80,80,0.589818,0.590047,0.589583,0.589815,1000
81,81,0.590248,0.590385,0.590122,0.590254,1000
82,82,0.590321,0.590360,0.590311,0.590336,1000
83,83,0.590138,0.590201,0.590085,0.590143,1000
84,84,0.589583,0.589753,0.589419,0.589586,1000
85,85,0.588968,0.589151,0.588779,0.588965,1000
86,86,0.588448,0.588609,0.588304,0.588457,1000
87,87,0.588350,0.588365,0.588287,0.588326,1000
88,88,0.588419,0.588511,0.588426,0.588468,1000
89,89,0.588557,0.588598,0.588538,0.588568,1000
90,90,0.588865,0.588915,0.588755,0.588835,1000
91,91,0.589235,0.589321,0.589096,0.589209,1000
92,92,0.589792,0.590032,0.589652,0.589842,1000
93,93,0.590540,0.590808,0.590362,0.590585,1000
94,94,0.591999,0.592428,0.591577,0.592002,1000
95,95,0.593117,0.593488,0.592802,0.593145,1000
96,96,0.594953,0.595495,0.594409,0.594952,1000
97,97,0.596024,0.596316,0.595686,0.596001,1000
98,98,0.597500,0.597919,0.597033,0.597476,1000
99,99,0.598437,0.598737,0.598155,0.598446,1000
100,100,0.599717,0.600130,0.599352,0.599741,1000
101,101,0.601249,0.601694,0.600792,0.601243,1000
102,102,0.602405,0.602788,0.602074,0.602431,1000
103,103,0.603163,0.603283,0.602889,0.603086,1000
104,104,0.604020,0.604310,0.603745,0.604027,1000
105,105,0.605047,0.605324,0.604725,0.605025,1000
106,106,0.606121,0.606457,0.605795,0.606126,1000
107,107,0.606768,0.606898,0.606542,0.606720,1000
108,108,0.606990,0.607106,0.606928,0.607017,1000
109,109,0.607571,0.607725,0.607398,0.607562,1000
110,110,0.607782,0.607923,0.607756,0.607839,1000
111,111,0.608533,0.608760,0.608335,0.608548,1000
112,112,0.608962,0.609123,0.608857,0.608990,1000
113,113,0.609785,0.609996,0.609531,0.609764,1000
114,114,0.610168,0.610303,0.610054,0.610178,1000
115,115,0.610542,0.610619,0.610416,0.610518,1000
116,116,0.610292,0.610342,0.610192,0.610267,1000
117,117,0.610117,0.610158,0.610064,0.610111,1000
118,118,0.610702,0.610889,0.610530,0.610710,1000
119,119,0.611067,0.611228,0.610989,0.611108,1000
120,120,0.611189,0.611240,0.611179,0.611209,1000
121,121,0.611220,0.611191,0.611176,0.611183,1000
122,122,0.611155,0.611168,0.611154,0.611161,1000
123,123,0.611402,0.611468,0.611326,0.611397,1000
124,124,0.611816,0.611930,0.611684,0.611807,1000
125,125,0.611958,0.611967,0.611893,0.611930,1000
126,126,0.611702,0.611790,0.611670,0.611730,1000
127,127,0.611326,0.611496,0.611295,0.611396,1000
128,128,0.610910,0.611052,0.610758,0.610905,1000
129,129,0.610784,0.610848,0.610798,0.610823,1000
130,130,0.610678,0.610700,0.610594,0.610647,1000
131,131,0.610642,0.610683,0.610666,0.610675,1000
132,132,0.611139,0.611312,0.611018,0.611165,1000
133,133,0.611491,0.611607,0.611403,0.611505,1000
134,134,0.610941,0.611139,0.610825,0.610982,1000
135,135,0.610221,0.610471,0.610034,0.610253,1000
136,136,0.609102,0.609454,0.608770,0.609112,1000
137,137,0.608075,0.608375,0.607744,0.608060,1000
138,138,0.606874,0.607228,0.606517,0.606873,1000
139,139,0.605320,0.605766,0.604820,0.605293,1000
140,140,0.603460,0.604013,0.602918,0.603466,1000
141,141,0.601673,0.602208,0.601132,0.601670,1000
142,142,0.600180,0.600629,0.599739,0.600184,1000
143,143,0.598663,0.599096,0.598166,0.598631,1000
144,144,0.597388,0.597740,0.596978,0.597359,1000
145,145,0.596115,0.596515,0.595792,0.596153,1000
146,146,0.595144,0.595451,0.594849,0.595150,1000
147,147,0.593657,0.594136,0.593268,0.593702,1000
148,148,0.592589,0.592871,0.592160,0.592515,1000
149,149,0.591728,0.591964,0.591492,0.591728,1000
150,150,0.590859,0.591146,0.590647,0.590897,1000
151,151,0.589484,0.589926,0.589095,0.589511,1000
152,152,0.587875,0.588389,0.587429,0.587909,1000
153,153,0.586435,0.586876,0.585993,0.586435,1000
154,154,0.585207,0.585629,0.584939,0.585284,1000
155,155,0.584175,0.584520,0.583866,0.584193,1000
156,156,0.583558,0.583753,0.583375,0.583564,1000
157,157,0.583432,0.583507,0.583459,0.583483,1000
158,158,0.583867,0.583937,0.583728,0.583833,1000
159,159,0.583681,0.583712,0.583609,0.583661,1000
160,160,0.583088,0.583252,0.582902,0.583077,1000
161,161,0.583336,0.583410,0.583256,0.583333,1000
162,162,0.584120,0.584323,0.583866,0.584095,1000
163,163,0.584851,0.585075,0.584622,0.584849,1000
164,164,0.585626,0.585842,0.585383,0.585612,1000
165,165,0.586650,0.586891,0.586300,0.586596,1000
166,166,0.587367,0.587640,0.587158,0.587399,1000
167,167,0.587699,0.587785,0.587607,0.587696,1000
168,168,0.587574,0.587587,0.587493,0.587540,1000
169,169,0.587067,0.587198,0.586905,0.587051,1000
170,170,0.586564,0.586710,0.586418,0.586564,1000
171,171,0.585902,0.586112,0.585724,0.585918,1000
172,172,0.585064,0.585329,0.584825,0.585077,1000
173,173,0.584534,0.584682,0.584344,0.584513,1000
174,174,0.584089,0.584183,0.583901,0.584042,1000
175,175,0.583218,0.583440,0.582925,0.583182,1000
176,176,0.582622,0.582773,0.582422,0.582597,1000
177,177,0.582189,0.582310,0.582064,0.582187,1000
178,178,0.581816,0.581909,0.581671,0.581790,1000
179,179,0.581144,0.581327,0.580929,0.581128,1000
180,180,0.580819,0.580930,0.580760,0.580845,1000
181,181,0.581088,0.581171,0.581020,0.581096,1000
182,182,0.581169,0.581172,0.581137,0.581154,1000
183,183,0.580836,0.580940,0.580756,0.580848,1000
184,184,0.580656,0.580675,0.580528,0.580602,1000
185,185,0.580250,0.580342,0.580119,0.580231,1000
186,186,0.580261,0.580226,0.580222,0.580224,1000
187,187,0.580557,0.580685,0.580472,0.580578,1000
188,188,0.580738,0.580757,0.580674,0.580716,1000
189,189,0.580524,0.580578,0.580459,0.580519,1000
190,190,0.580534,0.580559,0.580541,0.580550,1000
191,191,0.580336,0.580391,0.580254,0.580323,1000
192,192,0.579812,0.579940,0.579612,0.579776,1000
193,193,0.579591,0.579663,0.579566,0.579615,1000
194,194,0.579294,0.579370,0.579160,0.579265,1000
195,195,0.578884,0.578987,0.578748,0.578867,1000
196,196,0.578285,0.578462,0.578115,0.578288,1000
197,197,0.578261,0.578246,0.578210,0.578228,1000
198,198,0.578987,0.579194,0.578748,0.578971,1000
199,199,0.579799,0.580100,0.579578,0.579839,1000
200,200,0.580669,0.580939,0.580431,0.580685,1000
201,201,0.580685,0.580685,0.580685,0.580685,1000
202,202,0.580996,0.580992,0.580850,0.580921,1000
203,203,0.581193,0.581272,0.581110,0.581191,1000
204,204,0.581305,0.581341,0.581272,0.581306,1000
205,205,0.581392,0.581405,0.581359,0.581382,1000
206,206,0.581648,0.581701,0.581554,0.581627,1000
207,207,0.581827,0.581880,0.581763,0.581822,1000
208,208,0.582154,0.582194,0.582022,0.582108,1000
209,209,0.582207,0.582249,0.582184,0.582217,1000
210,210,0.581738,0.581880,0.581591,0.581736,1000
211,211,0.581949,0.581998,0.581877,0.581937,1000
212,212,0.582407,0.582508,0.582245,0.582376,1000
213,213,0.582358,0.582373,0.582371,0.582372,1000
214,214,0.582682,0.582725,0.582562,0.582644,1000
215,215,0.581763,0.582008,0.581464,0.581736,1000
216,216,0.581237,0.581414,0.581139,0.581276,1000
217,217,0.581108,0.581136,0.581016,0.581076,1000
218,218,0.581203,0.581187,0.581136,0.581162,1000
219,219,0.581544,0.581660,0.581430,0.581545,1000
220,220,0.581960,0.582041,0.581812,0.581926,1000
221,221,0.582562,0.582714,0.582350,0.582532,1000
222,222,0.583119,0.583270,0.582929,0.583099,1000
223,223,0.583781,0.583995,0.583581,0.583788,1000
224,224,0.584054,0.584069,0.583939,0.584004,1000
225,225,0.584367,0.584456,0.584247,0.584352,1000
226,226,0.584855,0.585053,0.584729,0.584891,1000
227,227,0.586184,0.586530,0.585773,0.586151,1000
228,228,0.587600,0.588032,0.587163,0.587597,1000
229,229,0.588650,0.589069,0.588389,0.588729,1000
230,230,0.589731,0.590020,0.589424,0.589722,1000
231,231,0.590839,0.591167,0.590500,0.590834,1000
232,232,0.592080,0.592421,0.591688,0.592054,1000
233,233,0.593386,0.593836,0.593013,0.593425,1000
234,234,0.594500,0.594859,0.594196,0.594528,1000
235,235,0.596017,0.596418,0.595545,0.595981,1000
236,236,0.597427,0.597784,0.596951,0.597367,1000
237,237,0.598574,0.598910,0.598198,0.598554,1000
238,238,0.599964,0.600339,0.599514,0.599927,1000
239,239,0.601773,0.602288,0.601197,0.601742,1000
240,240,0.603289,0.603731,0.602812,0.603271,1000
241,241,0.605281,0.605846,0.604656,0.605251,1000
242,242,0.607386,0.607994,0.606726,0.607360,1000
243,243,0.608857,0.609337,0.608424,0.608880,1000
244,244,0.610213,0.610625,0.609819,0.610222,1000
245,245,0.611190,0.611438,0.610876,0.611157,1000
246,246,0.611249,0.611248,0.611206,0.611227,1000
247,247,0.611666,0.611770,0.611519,0.611645,1000
248,248,0.612264,0.612428,0.612066,0.612247,1000
249,249,0.612786,0.613037,0.612672,0.612855,1000
250,250,0.613591,0.613846,0.613388,0.613617,1000
251,251,0.613920,0.614037,0.613843,0.613940,1000
252,252,0.614370,0.614462,0.614221,0.614341,1000
253,253,0.614603,0.614689,0.614529,0.614609,1000
254,254,0.614565,0.614624,0.614617,0.614620,1000
255,255,0.614194,0.614295,0.614016,0.614155,1000
256,256,0.613599,0.613797,0.613489,0.613643,1000
257,257,0.613075,0.613249,0.612912,0.613081,1000
258,258,0.612177,0.612445,0.611901,0.612173,1000
259,259,0.611139,0.611437,0.610806,0.611122,1000
260,260,0.610418,0.610624,0.610198,0.610411,1000
261,261,0.610545,0.610566,0.610495,0.610530,1000
262,262,0.610330,0.610418,0.610322,0.610370,1000
263,263,0.610320,0.610324,0.610284,0.610304,1000
264,264,0.610825,0.611040,0.610700,0.610870,1000
265,265,0.611586,0.611816,0.611379,0.611598,1000
266,266,0.612407,0.612581,0.612127,0.612354,1000
267,267,0.613132,0.613350,0.612890,0.613120,1000
268,268,0.613083,0.613061,0.613010,0.613035,1000
269,269,0.613644,0.613825,0.613460,0.613643,1000
270,270,0.614065,0.614253,0.613971,0.614112,1000
271,271,0.614809,0.614940,0.614558,0.614749,1000
272,272,0.615389,0.615540,0.615175,0.615357,1000
273,273,0.616292,0.616566,0.616008,0.616287,1000
274,274,0.616926,0.617127,0.616739,0.616933,1000
275,275,0.617025,0.617070,0.617007,0.617039,1000
276,276,0.617596,0.617682,0.617385,0.617534,1000
277,277,0.617991,0.618165,0.617874,0.618020,1000
278,278,0.618107,0.618097,0.618061,0.618079,1000
279,279,0.618509,0.618591,0.618355,0.618473,1000
280,280,0.618611,0.618694,0.618592,0.618643,1000
281,281,0.618790,0.618741,0.618696,0.618718,1000
282,282,0.618521,0.618591,0.618482,0.618536,1000
283,283,0.618374,0.618443,0.618363,0.618403,1000
284,284,0.618350,0.618352,0.618309,0.618330,1000
285,285,0.618656,0.618738,0.618550,0.618644,1000
286,286,0.619183,0.619306,0.619000,0.619153,1000
287,287,0.620165,0.620501,0.619879,0.620190,1000
288,288,0.621233,0.621581,0.620939,0.621260,1000
289,289,0.622072,0.622336,0.621839,0.622088,1000
290,290,0.622396,0.622528,0.622325,0.622427,1000
291,291,0.623387,0.623603,0.623060,0.623332,1000
292,292,0.623708,0.623901,0.623638,0.623770,1000
293,293,0.625239,0.625712,0.624815,0.625264,1000
294,294,0.626695,0.627130,0.626268,0.626699,1000
295,295,0.627730,0.628096,0.627451,0.627774,1000
296,296,0.628407,0.628539,0.628186,0.628362,1000
297,297,0.629131,0.629301,0.628867,0.629084,1000
298,298,0.629781,0.629971,0.629562,0.629766,1000
299,299,0.630386,0.630472,0.630146,0.630309,1000
300,300,0.630652,0.630752,0.630548,0.630650,1000
301,301,0.631181,0.631330,0.631016,0.631173,1000
302,302,0.630978,0.631039,0.630924,0.630981,1000
303,303,0.630632,0.630747,0.630547,0.630647,1000
304,304,0.630689,0.630721,0.630687,0.630704,1000
305,305,0.630841,0.630959,0.630841,0.630900,1000
306,306,0.631334,0.631458,0.631201,0.631329,1000
307,307,0.631710,0.631741,0.631551,0.631646,1000
308,308,0.631928,0.632024,0.631849,0.631936,1000
309,309,0.631891,0.631899,0.631867,0.631883,1000
310,310,0.631204,0.631430,0.631042,0.631236,1000
311,311,0.630913,0.631010,0.630816,0.630913,1000
312,312,0.630363,0.630482,0.630112,0.630297,1000
313,313,0.630390,0.630471,0.630391,0.630431,1000
314,314,0.630313,0.630370,0.630319,0.630345,1000
315,315,0.629673,0.629851,0.629429,0.629640,1000
316,316,0.629212,0.629336,0.629075,0.629205,1000
317,317,0.628519,0.628696,0.628260,0.628478,1000
318,318,0.627352,0.627703,0.627039,0.627371,1000
319,319,0.626551,0.626797,0.626305,0.626551,1000
320,320,0.625565,0.625901,0.625345,0.625623,1000
321,321,0.624579,0.624899,0.624279,0.624589,1000
322,322,0.623140,0.623586,0.622728,0.623157,1000
323,323,0.621896,0.622259,0.621491,0.621875,1000
324,324,0.620351,0.620832,0.619940,0.620386,1000
325,325,0.618690,0.619179,0.618147,0.618663,1000
326,326,0.617135,0.617582,0.616657,0.617119,1000
327,327,0.616124,0.616420,0.615821,0.616120,1000
328,328,0.615217,0.615522,0.615010,0.615266,1000
329,329,0.613999,0.614383,0.613627,0.614005,1000
330,330,0.612653,0.613109,0.612342,0.612725,1000
331,331,0.611492,0.611827,0.611058,0.611442,1000
332,332,0.609854,0.610329,0.609377,0.609853,1000
333,333,0.609195,0.609399,0.609010,0.609204,1000
334,334,0.608261,0.608531,0.607955,0.608243,1000
335,335,0.607705,0.607867,0.607545,0.607706,1000
336,336,0.607380,0.607477,0.607280,0.607378,1000
337,337,0.606297,0.606637,0.606003,0.606320,1000
338,338,0.605085,0.605470,0.604742,0.605106,1000
339,339,0.604042,0.604362,0.603725,0.604043,1000
340,340,0.602626,0.603036,0.602173,0.602604,1000
341,341,0.601211,0.601602,0.600744,0.601173,1000
342,342,0.600095,0.600403,0.599745,0.600074,1000
343,343,0.599512,0.599659,0.599304,0.599481,1000
344,344,0.598887,0.599078,0.598732,0.598905,1000
345,345,0.598618,0.598710,0.598544,0.598627,1000
346,346,0.598217,0.598319,0.598055,0.598187,1000
347,347,0.597325,0.597586,0.597071,0.597329,1000
348,348,0.596441,0.596734,0.596224,0.596479,1000
349,349,0.596023,0.596187,0.595936,0.596062,1000
350,350,0.596231,0.596241,0.596158,0.596200,1000
351,351,0.597025,0.597256,0.596768,0.597012,1000
352,352,0.597880,0.598169,0.597635,0.597902,1000
353,353,0.598476,0.598655,0.598307,0.598481,1000
354,354,0.599314,0.599545,0.599054,0.599299,1000
355,355,0.601087,0.601578,0.600525,0.601051,1000
356,356,0.602073,0.602454,0.601806,0.602130,1000
357,357,0.603495,0.603918,0.603092,0.603505,1000
358,358,0.605104,0.605590,0.604627,0.605109,1000
359,359,0.605928,0.606177,0.605684,0.605930,1000
360,360,0.606746,0.606989,0.606500,0.606744,1000
361,361,0.607381,0.607562,0.607184,0.607373,1000
362,362,0.607754,0.607863,0.607637,0.607750,1000
363,363,0.608043,0.608119,0.607949,0.608034,1000
364,364,0.608413,0.608536,0.608304,0.608420,1000
365,365,0.608385,0.608392,0.608368,0.608380,1000
366,366,0.608866,0.609054,0.608743,0.608899,1000
367,367,0.609986,0.610303,0.609655,0.609979,1000
368,368,0.611362,0.611728,0.610920,0.611324,1000
369,369,0.612579,0.612968,0.612209,0.612588,1000
370,370,0.613620,0.613921,0.613305,0.613613,1000
371,371,0.614604,0.614879,0.614294,0.614586,1000
372,372,0.615146,0.615339,0.614992,0.615165,1000
373,373,0.615949,0.616154,0.615697,0.615926,1000
374,374,0.616179,0.616290,0.616122,0.616206,1000
375,375,0.616308,0.616347,0.616282,0.616315,1000
376,376,0.616136,0.616180,0.616065,0.616123,1000
377,377,0.615805,0.615921,0.615748,0.615835,1000
378,378,0.615707,0.615766,0.615707,0.615736,1000
379,379,0.616081,0.616140,0.615954,0.616047,1000
380,380,0.616357,0.616425,0.616251,0.616338,1000
381,381,0.616989,0.617202,0.616803,0.617002,1000
382,382,0.617114,0.617194,0.617106,0.617150,1000
383,383,0.617029,0.617069,0.616999,0.617034,1000
384,384,0.616138,0.616399,0.615856,0.616128,1000
385,385,0.615174,0.615474,0.614914,0.615194,1000
386,386,0.614697,0.614851,0.614557,0.614704,1000
387,387,0.613882,0.614141,0.613659,0.613900,1000
388,388,0.612351,0.612801,0.611861,0.612331,1000
389,389,0.610660,0.611132,0.610107,0.610619,1000
390,390,0.608668,0.609253,0.608084,0.608668,1000
391,391,0.606786,0.607356,0.606234,0.606795,1000
392,392,0.605044,0.605593,0.604565,0.605079,1000
393,393,0.602820,0.603489,0.602129,0.602809,1000
394,394,0.600694,0.601310,0.600027,0.600669,1000
395,395,0.598383,0.599048,0.597663,0.598355,1000
396,396,0.596161,0.596819,0.595505,0.596162,1000
397,397,0.594475,0.594994,0.593995,0.594495,1000
398,398,0.593164,0.593554,0.592749,0.593152,1000
399,399,0.591771,0.592187,0.591362,0.591775,1000
400,400,0.590596,0.590963,0.590268,0.590615,1000
401,401,0.589969,0.590189,0.589823,0.590006,1000
402,402,0.589513,0.589714,0.589463,0.589589,1000
403,403,0.589334,0.589416,0.589268,0.589342,1000
404,404,0.589663,0.589740,0.589557,0.589648,1000
405,405,0.589620,0.589636,0.589625,0.589630,1000
406,406,0.589763,0.589831,0.589738,0.589784,1000
407,407,0.590305,0.590430,0.590132,0.590281,1000
408,408,0.590989,0.591269,0.590813,0.591041,1000
409,409,0.591394,0.591527,0.591303,0.591415,1000
410,410,0.591012,0.591172,0.590964,0.591068,1000
411,411,0.591104,0.591112,0.591091,0.591102,1000
412,412,0.590734,0.590862,0.590657,0.590760,1000
413,413,0.590275,0.590416,0.590122,0.590269,1000
414,414,0.590462,0.590554,0.590422,0.590488,1000
415,415,0.591185,0.591379,0.590968,0.591173,1000
416,416,0.591953,0.592118,0.591682,0.591900,1000
417,417,0.592660,0.592876,0.592425,0.592650,1000
418,418,0.593093,0.593254,0.592975,0.593115,1000
419,419,0.593661,0.593875,0.593524,0.593700,1000
420,420,0.594081,0.594142,0.593938,0.594040,1000
421,421,0.594400,0.594477,0.594276,0.594376,1000
422,422,0.594858,0.594985,0.594704,0.594845,1000
423,423,0.595754,0.596006,0.595470,0.595738,1000
424,424,0.596833,0.597224,0.596538,0.596881,1000
425,425,0.597904,0.598213,0.597598,0.597905,1000
426,426,0.599131,0.599467,0.598746,0.599106,1000
427,427,0.599859,0.600049,0.599614,0.599831,1000
428,428,0.600447,0.600664,0.600280,0.600472,1000
429,429,0.600599,0.600633,0.600559,0.600596,1000
430,430,0.600138,0.600260,0.599973,0.600116,1000
431,431,0.598987,0.599315,0.598629,0.598972,1000
432,432,0.598487,0.598629,0.598336,0.598482,1000
433,433,0.597958,0.598115,0.597800,0.597957,1000
434,434,0.597793,0.597829,0.597718,0.597774,1000
435,435,0.597001,0.597245,0.596793,0.597019,1000
436,436,0.596249,0.596488,0.596033,0.596261,1000
437,437,0.595536,0.595787,0.595381,0.595584,1000
438,438,0.595201,0.595292,0.595041,0.595166,1000
439,439,0.594774,0.594884,0.594643,0.594764,1000
440,440,0.593745,0.594066,0.593469,0.593768,1000
441,441,0.592693,0.592990,0.592324,0.592657,1000
442,442,0.591031,0.591485,0.590482,0.590984,1000
443,443,0.589023,0.589626,0.588465,0.589046,1000
444,444,0.587277,0.587826,0.586784,0.587305,1000
445,445,0.585996,0.586386,0.585600,0.585993,1000
446,446,0.584863,0.585197,0.584515,0.584856,1000
447,447,0.583730,0.584078,0.583413,0.583745,1000
448,448,0.582660,0.582978,0.582322,0.582650,1000
449,449,0.581488,0.581832,0.581132,0.581482,1000
450,450,0.580628,0.580894,0.580390,0.580642,1000
451,451,0.580048,0.580260,0.579932,0.580096,1000
452,452,0.579521,0.579684,0.579331,0.579507,1000
453,453,0.578896,0.579075,0.578704,0.578890,1000
454,454,0.579054,0.579096,0.579001,0.579049,1000
455,455,0.579105,0.579137,0.579096,0.579117,1000
456,456,0.579149,0.579160,0.579140,0.579150,1000
457,457,0.579467,0.579600,0.579393,0.579496,1000
458,458,0.580033,0.580179,0.579864,0.580021,1000
459,459,0.580766,0.580974,0.580534,0.580754,1000
460,460,0.580799,0.580766,0.580761,0.580764,1000
461,461,0.581121,0.581214,0.581006,0.581110,1000
462,462,0.581623,0.581801,0.581482,0.581642,1000
463,463,0.582122,0.582234,0.581961,0.582097,1000
464,464,0.582152,0.582189,0.582147,0.582168,1000
465,465,0.582065,0.582097,0.582036,0.582066,1000
466,466,0.582275,0.582325,0.582205,0.582265,1000
467,467,0.582625,0.582698,0.582498,0.582598,1000
468,468,0.583663,0.584059,0.583384,0.583722,1000
469,469,0.584847,0.585251,0.584545,0.584898,1000
470,470,0.585714,0.585925,0.585451,0.585688,1000
471,471,0.586661,0.586933,0.586358,0.586646,1000
472,472,0.587756,0.588061,0.587407,0.587734,1000
473,473,0.588757,0.589109,0.588474,0.588792,1000
474,474,0.589351,0.589471,0.589158,0.589315,1000
475,475,0.589881,0.590025,0.589697,0.589861,1000
476,476,0.590508,0.590729,0.590328,0.590529,1000
477,477,0.590911,0.590973,0.590768,0.590871,1000
478,478,0.591494,0.591653,0.591292,0.591472,1000
479,479,0.591932,0.592104,0.591812,0.591958,1000
480,480,0.592128,0.592098,0.592033,0.592065,1000
481,481,0.592070,0.592067,0.592066,0.592066,1000
482,482,0.592531,0.592695,0.592405,0.592550,1000
483,483,0.592854,0.592938,0.592759,0.592848,1000
484,484,0.592954,0.593086,0.592976,0.593031,1000
485,485,0.592941,0.592983,0.592942,0.592962,1000
486,486,0.592555,0.592636,0.592357,0.592497,1000
487,487,0.592190,0.592301,0.592134,0.592217,1000
488,488,0.592424,0.592470,0.592353,0.592412,1000
489,489,0.592678,0.592752,0.592595,0.592673,1000
490,490,0.592869,0.593001,0.592850,0.592925,1000
491,491,0.592748,0.592809,0.592710,0.592760,1000
492,492,0.592147,0.592367,0.592031,0.592199,1000
493,493,0.592272,0.592361,0.592286,0.592324,1000
494,494,0.592015,0.592117,0.591940,0.592029,1000
495,495,0.591738,0.591846,0.591690,0.591768,1000
496,496,0.592058,0.592151,0.591974,0.592063,1000
497,497,0.592487,0.592623,0.592364,0.592494,1000
498,498,0.592886,0.593008,0.592771,0.592890,1000
499,499,0.593780,0.594047,0.593512,0.593779,1000
500,500,0.595000,0.595389,0.594645,0.595017,1000
501,501,0.596076,0.596418,0.595771,0.596094,1000
502,502,0.596810,0.597069,0.596619,0.596844,1000
503,503,0.597716,0.597978,0.597454,0.597716,1000
504,504,0.598590,0.598878,0.598342,0.598610,1000
505,505,0.599591,0.599935,0.599323,0.599629,1000
506,506,0.600591,0.600868,0.600296,0.600582,1000
507,507,0.601270,0.601499,0.601076,0.601287,1000
508,508,0.600886,0.600995,0.600745,0.600870,1000
509,509,0.600328,0.600517,0.600214,0.600366,1000
510,510,0.600012,0.600123,0.599916,0.600019,1000
511,511,0.600130,0.600169,0.600100,0.600135,1000
512,512,0.600140,0.600172,0.600155,0.600163,1000
513,513,0.600884,0.601086,0.600660,0.600873,1000
514,514,0.601448,0.601616,0.601273,0.601445,1000
515,515,0.602131,0.602365,0.601940,0.602153,1000
516,516,0.602666,0.602827,0.602516,0.602671,1000
